latitude,longitude,ghi,dni,dhi,gti,temperature_c,humidity_pct,cloud_cover_pct,pressure_hpa,wind_speed_m_s,elevation_m,solar_generation_mw
15.98662,68.77013,994.76,806.97,208.85,1057.44,11.57,67.56,12.83,825.06,3.52,1754.79,4.4528
25.66705,72.00708,365.96,176.76,60.19,409.48,15.91,73.86,44.97,937.84,2.14,670.25,1.6349
21.02768,85.18069,813.35,676.58,151.02,977.66,20.63,67.06,18.41,880.44,1.34,1223.46,3.9332
27.12677,73.92389,593.53,536.93,138.52,596.19,24.78,63.82,18.71,920.9,1.19,805.97,2.3514
22.96865,84.06924,592.1,419.67,156.92,559.45,25.57,54.76,26.28,889.94,1.88,1153.06,2.2882
27.4895,71.56068,433.35,290.83,119.77,424.89,17.18,58.43,34.66,839.35,4.36,1593.87,1.7426
9.1502,75.98081,400.55,322.0,74.83,386.0,26.72,71.74,16.1,952.86,0.86,507.31,1.5244
18.23545,85.00233,631.26,487.01,136.12,640.99,17.5,69.52,14.09,877.88,3.05,1200.08,2.5943
8.96026,68.51169,719.57,480.12,229.28,768.07,21.62,69.5,29.5,826.22,3.61,1705.24,3.0042
19.69497,75.91741,220.38,183.52,17.63,199.3,27.27,65.01,8.52,878.47,2.03,1192.67,0.7618
17.65657,84.53147,466.12,384.62,110.48,468.95,27.09,64.65,20.31,842.24,1.31,1509.06,1.8384
16.21951,70.7551,576.32,442.52,132.7,548.3,25.48,72.74,25.8,900.34,1.29,995.88,2.1081
24.07161,72.13272,692.92,564.23,171.39,628.11,29.6,61.85,23.56,848.96,0.5,1511.42,2.4304
24.42094,75.04318,513.57,339.21,143.98,487.27,21.93,59.7,32.91,849.61,5.09,1467.13,1.9805
22.53404,78.15674,582.9,322.39,232.66,498.28,18.74,69.13,48.88,944.33,5.06,550.92,1.9432
11.58014,71.41376,506.33,335.04,124.03,459.19,21.43,72.79,19.56,860.78,1.71,1377.69,1.814
13.92928,74.21473,700.83,449.08,297.94,695.18,27.1,62.64,50.85,877.22,1.36,1218.34,2.6685
14.43442,77.32393,800.18,702.1,94.59,795.07,22.3,78.38,2.25,863.48,1.34,1341.88,3.1531
17.39889,71.94695,390.81,270.52,104.87,454.56,19.28,78.43,18.43,896.5,1.91,1023.12,1.7487
13.67057,74.16399,665.44,504.89,217.51,714.82,31.34,54.89,35.64,995.01,3.42,128.52,2.7979
23.05041,85.84521,907.63,788.58,97.94,937.99,16.18,69.01,9.73,840.81,3.18,1504.25,3.9218
14.43152,86.91783,727.47,580.92,144.78,814.39,25.73,75.08,16.31,936.68,1.7,667.35,3.1707
27.69789,71.05285,605.46,547.16,104.19,560.48,16.35,66.37,20.24,900.54,3.52,963.88,2.3112
21.38444,74.78242,514.61,430.58,110.1,516.86,31.53,56.97,21.25,969.12,2.95,384.25,2.055
17.16364,87.59581,635.97,354.55,270.99,596.6,32.57,47.52,52.61,949.3,4.09,561.22,2.3088
24.9264,69.39851,648.96,623.24,78.41,756.52,26.71,52.62,16.79,976.2,2.82,271.89,3.0765
16.33912,69.59739,831.6,630.43,197.9,892.67,20.92,69.75,27.85,1011.34,0.59,26.64,3.5643
27.28959,68.59888,473.54,328.83,176.2,395.76,23.78,77.93,39.96,879.33,1.91,1206.23,1.5544
19.69178,81.83319,410.73,240.07,123.83,370.84,22.8,68.91,35.45,923.78,1.1,775.45,1.4568
9.49174,87.09241,171.47,190.59,25.82,157.75,23.84,52.1,13.53,858.67,2.02,1349.32,0.69
8.52407,84.88682,374.72,180.95,156.81,371.77,16.42,83.67,60.23,841.28,2.0,1591.55,1.4507
13.25866,75.78253,328.5,313.7,65.08,348.44,25.4,73.72,10.87,937.37,1.63,647.36,1.3796
20.19347,85.59576,439.56,314.24,144.02,482.72,30.79,45.56,38.64,973.07,0.93,360.95,1.9094
25.48765,76.04773,369.82,251.31,44.16,390.68,33.41,64.35,12.91,1007.77,2.83,111.94,1.517
25.34932,87.37698,489.98,362.31,161.65,508.91,24.62,61.8,29.71,966.37,3.98,456.14,2.0756
26.46002,78.25247,315.06,261.98,36.96,341.62,18.03,76.87,11.16,825.22,2.1,1733.74,1.3706
13.53489,73.48493,254.7,262.15,52.5,242.47,24.84,79.8,27.86,939.05,1.02,598.84,0.9469
10.4912,70.09664,312.73,268.94,94.98,289.08,28.41,70.35,27.17,949.45,1.37,568.52,1.0985
12.1473,69.08582,290.83,200.09,67.26,293.14,21.62,75.13,31.32,941.46,2.38,700.51,1.2173
13.33159,78.89441,592.95,522.1,92.1,606.23,30.76,68.17,31.78,1002.7,3.96,97.73,2.346
26.55856,78.18514,86.46,101.66,17.04,97.69,21.77,53.64,40.14,945.88,2.15,609.56,0.3939
27.40701,82.76854,241.07,178.77,66.63,241.43,20.97,68.98,41.3,826.19,0.44,1721.13,0.9097
26.58162,77.70822,479.27,314.63,144.92,481.76,30.61,81.51,39.12,1009.06,2.45,20.21,1.8568
18.39092,78.88023,174.64,103.64,39.36,169.22,20.17,79.9,45.18,864.77,2.42,1387.07,0.6352
27.35705,68.55989,307.49,166.62,112.83,321.71,21.17,82.79,37.52,904.5,2.37,944.8,1.2872
25.67513,78.2576,975.85,818.91,144.32,964.56,16.43,73.47,17.65,834.14,2.95,1569.32,3.9488
11.09987,75.23948,426.21,310.05,152.62,417.26,26.44,68.61,53.59,874.84,0.87,1223.63,1.5896
18.25391,86.38857,225.4,157.07,41.0,219.04,22.5,71.28,28.75,931.47,2.18,708.73,0.863
14.89192,87.18195,443.0,382.25,56.6,438.14,14.74,68.69,18.37,820.0,3.21,1793.78,1.8405
15.85992,76.10969,835.86,563.02,211.19,760.97,37.55,66.44,31.68,996.11,0.93,172.77,2.8856
21.32545,78.20338,671.29,482.91,184.8,707.15,20.9,76.51,32.27,885.12,0.79,1119.86,2.7992
21.82766,84.71961,488.07,354.77,123.88,508.36,14.45,73.17,21.47,842.35,1.26,1511.32,2.1156
24.3782,83.98011,276.42,146.84,66.37,277.27,33.19,59.24,41.46,998.96,1.43,72.73,1.059
21.0678,70.99352,324.44,199.3,55.59,350.88,15.86,84.99,13.28,853.7,1.22,1494.01,1.4617
12.73157,71.28503,583.05,587.41,74.06,530.42,25.0,65.72,7.92,876.73,3.47,1180.36,2.0975
16.52767,76.87951,686.47,690.37,76.76,558.68,20.95,64.8,7.87,931.69,2.85,669.26,2.2745
22.60202,87.55432,234.94,135.96,129.49,247.72,23.37,88.2,72.97,942.59,3.18,641.22,1.0082
27.3174,84.75931,303.95,270.6,86.61,294.65,19.35,55.5,31.21,830.87,1.62,1659.9,1.1746
8.04839,84.80721,314.3,281.16,78.61,267.38,24.84,52.15,10.0,909.43,0.65,948.73,1.11
25.18867,80.29265,564.2,481.18,114.64,712.13,18.91,69.28,14.52,846.18,3.23,1492.37,2.8999
18.06385,73.92598,617.99,454.57,185.82,678.2,24.63,63.42,47.43,935.28,2.58,650.02,2.6925
18.35583,81.33502,600.04,294.4,251.39,710.27,17.92,81.74,50.77,854.31,0.8,1419.12,2.7765
18.08173,80.38763,491.0,344.61,122.4,524.91,26.41,92.67,31.44,925.4,2.12,737.08,1.9624
10.5666,86.96727,615.0,537.4,100.5,568.52,23.62,78.4,9.3,921.37,3.97,851.49,2.2037
10.99016,80.36513,1018.98,885.66,148.05,938.21,19.87,74.55,7.38,856.55,3.91,1369.87,3.7473
18.81137,83.12484,1002.86,764.61,201.87,889.48,23.98,72.81,9.31,949.28,3.59,539.43,3.4937
26.71184,68.70306,566.32,448.16,105.0,579.31,26.35,68.04,19.5,992.18,1.34,178.33,2.295
11.9428,86.89808,519.2,404.64,61.35,460.36,22.92,69.74,3.31,980.53,3.66,293.24,1.8296
21.12347,75.95788,624.26,554.91,49.94,662.36,36.07,66.05,17.94,972.9,3.4,363.58,2.5119
25.48965,79.62876,298.81,259.63,80.05,272.15,19.86,54.64,17.16,837.93,1.22,1613.42,1.043
27.38216,83.11545,444.53,359.29,83.8,473.52,17.19,81.33,15.44,904.87,3.54,902.83,1.8766
11.88163,82.54141,713.08,535.92,137.13,850.27,33.43,70.4,21.32,960.76,0.27,426.3,3.2917
20.35415,72.8834,158.87,162.79,59.54,163.74,18.92,76.05,46.22,827.72,0.81,1697.46,0.6399
10.32796,71.02188,528.05,382.51,102.21,502.9,28.24,62.36,11.77,926.95,2.08,788.38,1.9245
17.62671,78.34066,167.1,102.62,31.63,167.97,26.71,62.56,10.84,956.2,4.08,475.05,0.6417
9.35234,85.79701,595.07,465.33,112.71,679.52,36.15,56.86,23.63,1006.36,2.8,104.91,2.6537
9.79807,71.66706,349.71,239.08,108.84,392.68,14.84,74.71,39.09,823.27,2.86,1696.57,1.5831
16.04044,81.25811,285.85,219.35,73.47,267.01,18.5,79.08,36.01,870.53,3.13,1276.16,1.0519
17.78479,69.29222,306.66,242.92,54.51,347.17,25.31,77.37,11.91,1000.99,3.41,133.18,1.3448
18.94541,78.51705,376.99,179.38,137.45,413.43,16.64,65.77,22.4,852.96,1.84,1532.14,1.725
27.86851,73.48268,604.63,536.42,105.87,608.61,25.17,56.76,19.74,968.02,0.84,383.03,2.4912
11.97571,75.13915,492.59,311.9,148.94,533.32,26.47,62.43,35.61,897.94,4.49,1012.84,2.1225
10.26466,82.03218,776.24,553.28,217.52,788.35,26.92,61.74,32.89,834.28,1.03,1650.29,3.1102
16.45289,85.95524,404.69,257.48,133.98,447.16,30.98,60.56,53.65,909.11,2.23,937.64,1.7104
23.76316,84.04411,91.91,110.13,25.58,96.38,25.13,66.34,40.06,934.66,3.72,655.81,0.3625
18.79698,71.55857,507.37,388.15,113.37,561.15,24.79,62.59,14.22,908.88,4.83,905.8,2.2699
22.10036,78.95339,136.68,86.2,38.14,148.86,27.99,73.09,44.12,895.71,1.52,1000.36,0.5593
8.80219,87.00165,705.97,466.3,271.13,719.19,16.09,72.68,46.16,850.05,2.66,1448.31,2.8283
11.02728,71.95086,245.08,235.78,52.02,271.81,26.89,60.99,15.83,891.2,2.03,1066.46,1.1249
18.52525,77.91513,137.63,86.87,42.75,130.45,14.23,68.84,45.33,916.21,2.83,841.68,0.5371
21.58511,76.89303,546.13,429.67,107.06,558.21,20.62,82.84,25.26,872.64,1.82,1231.38,2.1727
21.91137,68.4492,637.45,421.93,199.68,656.62,19.35,55.59,35.81,824.63,2.43,1771.08,2.6592
20.98141,84.30539,938.27,778.8,130.96,970.22,28.65,58.16,26.6,993.8,5.14,175.06,3.7944
22.2088,76.46874,718.17,386.59,346.43,765.75,27.87,61.36,68.16,924.29,0.77,806.32,2.9136
8.6767,83.13092,608.79,512.08,102.74,666.78,20.46,69.48,13.33,888.59,6.4,1064.28,2.6958
16.06083,80.83474,634.18,446.44,226.49,672.31,18.58,84.03,39.71,909.98,1.33,899.47,2.6097
10.08743,69.41515,387.11,219.11,99.85,389.97,25.01,81.76,15.62,953.93,2.24,536.99,1.4883
12.60234,86.43755,618.33,612.03,61.89,632.01,20.12,60.41,8.68,822.05,2.25,1757.15,2.5638
26.73782,85.21948,706.18,493.29,226.09,749.42,22.27,57.11,25.37,939.45,4.05,660.89,3.0539
12.05342,72.31327,266.43,220.83,76.18,271.11,34.11,71.97,42.95,988.3,1.77,214.42,1.0228
14.3937,83.02617,516.96,337.08,184.57,636.19,17.51,73.89,42.01,820.0,1.37,1774.87,2.5419
14.13195,73.98117,396.1,243.5,152.84,383.91,19.7,64.0,35.56,887.48,2.72,1100.98,1.5838
9.05519,80.79557,142.77,183.14,17.61,163.18,22.77,75.78,14.61,1004.22,4.15,93.88,0.6682
13.48187,69.08136,731.03,524.38,217.05,824.52,19.02,69.73,5.94,878.31,3.56,1256.77,3.2615
20.64127,86.24915,655.87,481.75,211.63,766.97,23.9,58.54,53.96,893.4,4.02,1009.46,3.033
15.48403,87.25377,151.99,137.57,57.15,158.34,31.84,76.58,39.63,941.95,3.58,611.3,0.6552
20.04087,76.78018,745.58,468.92,267.05,687.6,29.24,77.5,61.73,990.41,2.45,125.06,2.5617
24.84768,78.67948,538.77,425.71,108.72,582.56,29.63,78.17,23.09,845.74,2.13,1466.39,2.196
12.63544,77.08514,416.71,343.34,111.22,388.92,25.51,64.35,29.3,850.3,4.35,1527.13,1.5112
17.56694,78.51945,502.62,387.66,59.06,494.89,29.09,56.19,12.43,984.66,3.83,243.77,1.9929
11.46171,84.34731,324.3,223.06,63.62,278.2,31.6,56.87,15.26,1004.46,3.54,76.2,1.0818
17.71499,74.42702,535.68,438.72,108.06,502.92,30.43,60.15,17.35,943.14,3.34,560.24,1.9966
13.29274,73.89034,376.06,143.91,202.79,360.03,39.22,69.92,65.47,993.42,5.27,135.92,1.3876
23.78292,75.43277,571.26,400.98,194.23,608.97,32.03,70.57,45.74,949.76,1.6,509.31,2.2336
17.70203,83.98092,323.55,225.61,117.12,299.8,26.56,59.1,46.38,835.05,1.11,1621.34,1.1669
24.76601,81.74867,495.99,390.84,121.93,476.53,27.96,76.7,44.6,989.91,2.69,197.72,1.7992
20.84021,76.21906,755.34,615.7,139.79,791.18,26.53,69.39,12.04,958.54,1.36,416.45,3.0806
17.78156,75.26159,490.9,390.18,165.45,459.25,28.3,65.26,54.32,933.62,1.26,658.06,1.7612
12.97682,87.25038,573.15,268.53,261.18,532.84,25.32,68.61,65.16,858.35,2.09,1450.66,2.1118
8.97434,76.02878,86.72,65.29,36.16,85.15,35.72,59.28,53.92,1003.29,2.9,75.45,0.3338
11.65122,68.35913,272.89,224.8,57.13,282.92,22.44,64.21,13.45,974.56,1.1,290.72,1.1487
8.7359,82.32387,781.39,668.18,90.93,991.3,32.95,58.54,17.68,981.56,2.08,250.87,3.8582
18.83861,73.51792,609.11,349.5,221.06,609.78,23.07,68.03,32.07,837.48,4.49,1681.11,2.4108
9.08975,68.31585,370.88,300.16,61.86,362.22,25.13,72.72,28.21,851.19,3.63,1439.72,1.4201
25.95659,87.75405,363.01,262.91,180.45,391.57,24.3,82.86,77.61,906.56,3.75,998.21,1.4532
11.14265,75.74543,394.68,292.81,76.67,391.36,9.03,61.93,6.99,822.44,0.91,1763.54,1.6882
10.65384,78.64111,234.79,197.57,78.53,242.86,25.13,65.79,52.49,984.18,1.7,236.18,0.9099
27.27959,68.98333,609.11,468.9,137.21,641.22,25.71,58.99,28.57,898.21,3.55,1035.15,2.5327
20.19343,82.031,479.88,363.72,74.95,438.89,31.75,60.89,3.41,1003.47,1.78,127.55,1.7692
11.2673,74.61428,130.48,98.15,28.86,125.61,29.06,70.39,23.35,1011.29,2.32,72.79,0.4613
17.04023,74.32555,101.26,161.72,8.72,115.72,21.82,71.07,7.07,912.19,2.87,893.23,0.5008
21.47853,82.88187,547.56,289.49,238.37,513.76,28.04,79.23,63.92,842.99,1.26,1544.67,1.8904
8.74428,72.90941,393.06,239.16,162.17,399.71,26.7,68.82,37.88,911.59,1.44,877.87,1.5715
15.65934,86.5913,595.89,484.35,57.87,662.91,21.41,70.87,14.01,929.94,2.53,715.64,2.6781
9.54487,78.20427,226.5,138.8,69.9,212.28,24.12,67.77,25.28,862.32,3.2,1321.77,0.8429
14.60959,74.18406,581.14,386.05,184.28,604.64,26.06,65.76,42.01,1000.02,1.68,129.65,2.3957
15.78706,68.69228,607.97,576.02,48.64,578.88,26.76,82.95,9.37,915.11,3.44,853.12,2.2724
20.05422,82.34407,311.46,153.05,123.21,306.94,21.12,65.7,69.73,899.73,2.56,976.16,1.2168
9.4358,79.2186,322.28,224.2,107.58,330.61,23.65,63.97,54.75,860.01,3.59,1376.57,1.3142
23.9597,68.26399,683.12,601.97,135.3,655.92,31.89,63.42,6.27,943.15,0.76,588.84,2.5363
25.82203,87.92932,987.97,691.39,257.7,958.67,26.57,58.96,6.74,883.11,3.43,1114.63,3.8277
25.86759,74.34075,791.44,714.59,114.33,810.41,20.53,70.13,7.53,831.05,2.63,1708.65,3.2453
16.56057,81.27296,739.97,599.04,118.76,726.54,20.61,64.4,29.78,871.12,4.92,1349.18,2.9388
27.33457,83.38985,364.81,180.9,155.01,355.26,15.86,56.61,40.58,834.71,0.58,1638.84,1.4951
27.58115,69.19493,532.25,408.49,129.74,629.22,23.92,68.31,14.44,962.13,2.98,413.61,2.519
13.42353,75.03872,572.11,390.73,170.14,561.72,25.38,74.53,28.71,913.98,2.79,868.88,2.1955
16.24401,70.04358,270.97,181.64,89.13,242.2,27.19,50.05,53.22,887.63,2.7,1136.61,0.986
11.05733,80.0428,663.79,452.67,205.03,668.03,23.57,55.28,27.88,891.12,3.44,1050.67,2.7151
26.06237,85.38037,454.72,293.4,148.71,470.21,18.67,65.68,38.9,859.09,4.3,1421.11,1.8958
23.12554,74.89092,271.45,329.95,23.88,269.17,32.39,74.37,3.12,956.41,4.06,554.62,1.0506
11.60717,70.04671,292.7,190.59,98.23,299.28,17.05,85.46,30.19,891.23,2.14,1074.76,1.105
15.30085,84.50583,619.23,361.08,305.03,631.58,23.31,59.91,75.43,869.92,2.93,1243.41,2.4644
14.6296,83.79865,372.37,255.03,112.59,386.32,15.16,81.74,56.28,846.83,2.41,1543.03,1.5952
25.55867,76.36151,684.35,596.59,86.02,739.13,32.12,63.92,23.16,892.82,2.61,1064.79,2.8386
10.42885,76.82804,311.64,246.56,98.81,290.05,29.49,71.7,48.95,965.63,2.15,414.93,1.117
10.54053,72.86637,580.65,376.68,177.52,621.51,19.85,69.45,34.18,872.14,4.55,1218.77,2.4774
22.37037,80.47583,465.08,368.45,117.94,450.11,24.65,63.19,21.85,990.49,0.55,160.42,1.7921
27.6627,68.14153,547.91,483.77,83.64,599.32,18.66,74.21,8.78,820.0,1.1,1794.57,2.4389
21.75533,84.16041,157.32,136.11,27.63,168.91,28.08,53.9,16.74,835.48,3.09,1648.76,0.6818
9.99826,80.8496,100.41,66.21,34.65,105.42,22.97,70.21,40.51,856.32,2.76,1402.4,0.3903
20.46239,79.31381,770.04,597.1,158.48,709.75,23.73,49.32,10.9,914.21,0.83,888.87,2.8678
13.2652,86.01544,659.88,582.22,127.68,692.25,16.3,79.39,21.66,961.35,6.96,513.86,2.7606
11.31589,69.25131,364.3,331.91,61.05,425.8,19.0,52.9,13.88,909.97,1.52,930.59,1.7132
25.47051,74.72589,360.16,289.06,94.79,403.7,27.48,64.18,34.79,928.93,0.84,724.57,1.5996
19.30038,81.66917,543.57,370.04,136.01,601.9,23.4,58.92,18.01,941.02,2.59,676.37,2.4181
11.00021,68.68629,488.6,391.69,121.2,501.98,25.51,63.27,29.97,954.52,0.2,468.51,1.9876
14.18888,78.38641,154.97,112.69,54.53,153.64,30.47,58.25,67.83,931.48,1.92,683.76,0.5444
18.13268,70.68307,198.96,178.11,46.64,225.71,18.75,66.36,14.41,820.0,2.41,1779.56,0.9083
24.99548,84.31519,655.55,524.39,73.99,575.51,28.35,66.93,11.92,956.91,1.9,473.76,2.2489
13.67525,85.15168,439.36,321.41,122.7,447.25,29.08,57.34,27.6,868.11,1.27,1249.87,1.7703
27.69595,74.11905,638.55,476.46,103.07,714.36,19.52,64.32,14.46,844.62,1.8,1483.21,2.9921
9.59696,81.57381,609.7,524.78,154.24,667.28,21.46,68.87,41.58,1006.51,3.88,114.78,2.6328
21.18642,76.72131,713.69,587.85,134.71,755.54,23.31,64.62,24.06,938.32,3.97,613.11,2.9849
26.45141,79.93409,358.35,312.18,55.1,393.24,22.48,76.45,14.73,820.0,3.23,1762.75,1.5165
9.58535,82.86873,509.48,306.52,165.81,474.82,25.86,70.67,38.36,866.48,1.89,1362.34,1.8037
8.78183,76.10605,401.65,300.26,115.01,413.3,18.83,64.63,25.57,844.74,1.75,1516.41,1.6853
27.92899,75.82931,733.45,622.76,133.88,687.39,24.83,77.55,11.44,1005.22,4.75,95.58,2.6616
10.90619,82.40459,460.71,400.19,78.28,538.71,28.95,61.86,12.06,914.48,1.51,832.4,2.188
27.92501,80.37711,614.39,460.86,111.04,704.84,31.19,64.66,14.68,950.99,4.17,528.14,2.7316
23.22657,72.46923,473.86,316.14,146.67,452.49,29.0,61.64,38.81,988.81,3.24,157.03,1.7533
18.18637,79.26833,754.3,620.34,168.36,631.76,23.88,64.95,31.86,914.07,2.13,835.8,2.5095
17.87711,77.74019,440.09,415.81,96.59,462.16,32.27,64.73,37.35,849.4,2.94,1495.91,1.7779
13.68498,76.30585,210.63,183.37,56.13,213.01,26.16,57.02,28.82,1005.64,2.07,91.77,0.8352
26.28854,70.15771,275.46,233.65,35.41,231.0,21.48,70.72,35.05,956.06,0.43,536.5,0.9682
24.76018,77.82465,626.21,362.0,230.67,542.62,16.53,67.79,41.32,858.83,3.2,1390.78,2.1899
25.83288,78.83227,36.12,0.0,16.95,37.61,22.47,73.62,69.41,929.75,2.14,729.53,0.1855
16.91086,73.80652,825.61,639.51,221.42,895.48,29.07,79.6,35.57,861.33,2.7,1376.57,3.3553
23.22901,77.44439,669.89,461.63,256.75,656.46,33.66,50.59,48.99,998.98,0.31,128.82,2.5414
27.07456,76.4253,289.48,236.52,68.68,276.88,20.02,66.98,30.09,848.34,2.31,1503.94,1.1141
12.25216,78.07928,601.8,505.73,106.31,557.14,17.07,73.4,26.5,897.63,2.05,1011.6,2.2667
17.95225,71.83349,894.03,774.07,131.16,929.4,42.17,58.79,4.64,1011.83,4.35,29.49,3.4671
25.29352,81.29153,570.34,499.68,47.25,576.11,14.85,68.06,16.08,832.93,1.44,1637.01,2.3815
27.40799,72.53272,456.15,289.77,149.07,508.03,25.68,65.98,55.23,973.1,3.59,338.17,1.9644
26.1644,71.31619,416.14,327.18,130.17,385.13,24.05,64.74,39.89,1005.19,2.62,80.76,1.5442
9.44185,68.20589,575.92,499.22,121.87,565.18,34.06,67.82,24.43,993.86,1.3,159.25,2.1332
13.78197,75.37964,760.26,624.98,116.05,856.23,29.21,71.77,9.5,897.21,2.05,973.37,3.3143
22.67002,83.10146,359.18,228.9,157.4,395.24,17.99,70.91,71.96,821.79,2.22,1747.15,1.5683
23.25896,79.98585,205.65,78.61,70.51,193.58,20.16,89.13,34.75,874.72,2.79,1272.29,0.7248
19.79247,74.35135,405.7,280.48,116.0,394.69,21.59,63.87,52.06,963.03,1.87,407.19,1.5792
27.27131,72.49889,330.78,252.24,63.33,375.34,22.65,60.05,29.28,867.46,3.3,1307.16,1.5083
19.93556,82.8496,288.29,179.75,82.09,288.61,25.17,57.94,41.16,902.01,3.71,930.77,1.118
17.47264,81.63691,562.08,407.47,149.62,510.53,23.9,66.98,14.17,882.34,3.34,1144.83,2.0307
8.84222,79.21329,338.14,246.27,95.04,380.51,20.93,53.71,41.09,895.59,0.61,1094.64,1.5408
11.28835,77.16799,517.9,440.18,96.42,573.87,14.56,50.93,11.09,871.68,2.72,1301.67,2.4503
22.33516,68.17343,216.66,113.92,93.68,208.28,19.93,76.58,53.43,963.67,3.23,380.43,0.7663
9.92716,70.09017,142.65,141.19,40.7,151.04,23.94,68.96,19.05,882.94,0.82,1096.8,0.6299
11.93944,75.42352,885.24,635.34,253.48,900.11,22.5,65.93,20.02,854.41,2.17,1464.61,3.5709
26.4882,75.94272,311.05,248.55,63.41,298.48,27.82,63.32,26.84,908.32,2.11,897.24,1.1602
13.26055,72.81619,370.29,243.57,118.65,340.56,30.53,71.42,53.57,908.32,1.86,910.37,1.2757
15.90438,78.34743,893.97,727.08,197.63,856.49,27.99,67.29,37.15,987.68,4.46,266.38,3.4178
14.8982,79.45997,372.17,357.59,63.88,376.35,24.8,80.34,11.74,864.63,5.6,1368.81,1.4264
10.86024,70.12338,445.76,358.96,106.12,475.56,16.73,57.82,26.08,971.51,2.77,326.13,1.9253
19.80495,76.24923,587.94,432.17,167.88,565.05,15.04,85.5,36.65,844.98,1.96,1575.71,2.2512
11.57511,83.18312,236.24,167.61,53.68,257.8,26.81,85.09,35.7,881.34,5.02,1196.94,0.9398
20.78589,75.50053,870.11,815.87,71.32,823.64,17.94,64.48,3.76,829.53,1.81,1663.14,3.3807
21.3557,69.4719,391.33,395.75,31.31,328.66,20.54,68.0,4.42,852.1,2.2,1479.54,1.3397
21.56533,81.55086,827.81,782.47,117.08,906.65,31.0,64.92,17.4,1007.34,2.97,94.74,3.5839
11.32707,80.95437,406.84,302.93,103.71,353.02,24.14,58.02,33.45,885.55,3.13,1170.21,1.3721
25.45062,69.92865,930.11,787.37,167.09,883.77,27.36,65.39,28.55,889.13,1.38,1084.84,3.4569
21.93763,72.33316,162.13,115.9,41.33,185.85,22.98,66.32,33.05,907.53,2.6,916.57,0.6944
26.57253,86.00548,176.0,122.34,34.36,175.61,25.17,68.7,21.0,937.13,5.58,664.34,0.6915
13.44093,81.01149,414.02,326.81,143.34,406.56,15.6,83.12,37.67,843.7,1.44,1600.11,1.588
12.21839,71.27752,309.4,206.11,96.82,281.16,16.74,67.93,34.44,887.17,2.88,1112.86,1.2077
22.68697,78.48319,535.81,427.35,104.88,581.48,24.28,67.61,8.89,913.39,1.93,858.25,2.3411
13.7955,69.52949,579.66,546.91,64.21,628.26,13.82,80.38,9.02,860.93,2.86,1408.04,2.5848
10.5347,83.24703,543.29,308.36,258.45,608.41,19.35,67.8,54.93,835.34,3.5,1625.09,2.3899
13.46506,73.39442,218.0,144.01,20.54,212.71,23.2,78.14,12.89,889.01,2.8,1066.34,0.8202
26.43994,77.56726,608.68,512.66,139.08,665.92,29.81,70.21,28.37,935.79,5.1,728.17,2.5914
12.24575,75.63949,631.51,445.64,175.77,636.53,30.86,50.49,22.46,951.02,4.0,627.74,2.5538
23.91726,69.9991,895.71,629.38,234.8,826.44,32.28,53.78,20.27,997.41,0.25,119.69,3.1989
13.13014,77.9328,340.8,201.88,110.24,368.55,25.85,65.26,32.61,859.79,4.58,1389.8,1.4546
26.74398,79.8543,453.93,362.36,121.67,500.93,17.81,65.76,31.37,980.16,3.74,311.92,2.0797
21.66085,77.60234,519.91,356.55,155.09,519.57,27.55,67.38,40.98,993.52,0.32,214.75,2.0107
11.12952,86.47641,74.24,53.78,13.15,82.5,26.37,76.76,6.99,966.0,4.17,391.36,0.4006
8.99287,68.86466,666.02,541.96,132.77,693.28,20.13,65.05,28.99,935.36,1.75,699.96,2.8014
15.60147,69.30788,370.3,296.28,85.25,423.02,22.9,67.22,33.96,1009.77,1.54,51.58,1.6814
24.29855,82.34363,716.54,504.61,187.83,809.76,31.02,76.92,31.7,898.79,1.2,1014.07,3.0727
26.84103,82.05981,521.65,427.46,88.75,519.09,20.88,45.97,6.56,850.29,3.9,1467.79,2.0693
21.54248,83.16914,363.32,313.6,60.25,383.7,24.06,67.35,23.35,881.27,1.16,1114.1,1.5418
17.19994,73.94062,748.95,584.52,183.5,724.54,31.55,54.28,22.12,978.24,5.8,309.95,2.8617
19.49295,72.74239,802.14,712.83,99.49,690.96,21.23,88.56,11.82,869.19,2.45,1305.96,2.6537
21.98062,69.80716,337.09,269.56,79.2,394.19,23.23,56.07,18.11,952.6,1.7,532.36,1.6118
23.43317,69.96618,529.27,404.96,115.55,600.99,25.62,64.08,17.49,956.77,2.72,519.68,2.3702
15.6839,70.54576,581.2,433.52,105.28,606.91,26.88,62.55,25.21,1005.07,2.26,33.49,2.3523
16.32863,72.3414,648.48,494.12,137.4,650.35,27.15,57.09,15.12,960.6,3.13,476.26,2.5787
27.58175,82.3707,697.18,546.26,125.59,668.65,28.06,71.08,14.73,826.64,1.18,1682.41,2.6363
16.16897,72.23795,839.7,711.88,122.42,799.62,22.97,72.23,14.26,833.1,3.45,1729.64,3.1511
20.75538,86.67232,862.57,695.28,141.95,897.53,27.36,72.38,27.12,880.61,2.15,1232.71,3.4404
23.30809,76.92308,611.14,415.97,139.43,605.76,23.84,65.59,27.61,943.55,1.2,614.34,2.3838
25.08083,69.77388,605.85,370.19,235.37,622.01,22.35,68.22,42.71,974.91,2.89,334.67,2.4633
25.49906,80.65988,801.46,752.94,82.72,830.91,25.06,64.65,17.7,918.21,1.0,831.1,3.26
